pressure,vibration,flow_rate,humidity,temperature,pipe_velocity,leakage_flag
61.84704339325833,2.2246975352455,49.17739816195711,64.11540348107204,21.228266137842056,1.8087710607232834,0.0
34.67361411267328,5.2212743134222634,50.47834368598672,68.04472814158683,28.09453208319597,1.3310186291884358,1.0
82.89029006344798,1.805569188854438,47.314572296642915,52.98089752593008,23.74579933983828,0.9520394412621621,0.0
44.989860781406485,6.280591125296924,68.27689944678164,67.66817670690455,25.692419046343772,1.3685322438519671,1.0
39.156277276686325,5.8199229517012405,45.92863386411284,33.922962605400855,27.553930720320114,0.7884974474052832,1.0
63.77487626855616,2.575697820225952,35.622337075310284,54.873815499289464,33.82647322994815,1.3922032851904145,0.0
36.20830927954768,4.918593450026491,46.209686262137495,72.73864972758848,30.593146792486845,1.640959329788031,1.0
38.909402360762385,4.886185600050885,64.9009450979082,71.35912414742825,26.64037519345005,2.092585038920978,1.0
72.20457113512103,2.7870121342405527,43.82883971256524,67.0628510097999,28.18836372873095,1.4450177700813744,0.0
33.74263366008523,5.887826216680975,50.02350459087565,66.86906014450292,27.47490110949112,1.7418787689474082,1.0
53.39429160837584,2.4338542511381873,53.601203074616954,75.1183371332954,18.310911545110358,1.5406314305635604,0.0
54.61944299104903,2.3058420136201696,48.040848395069574,74.16378758763467,26.848057513810815,1.9482680983163418,0.0
48.7214750732451,6.24415692471055,44.97677053569936,61.306779697348325,27.742726013287125,1.257532737236933,1.0
51.518721260621334,5.155697968401924,45.965261611587366,49.91917875669546,20.395314156239667,1.4529804012310785,1.0
35.76310377188533,3.441868687042959,50.24654263690093,56.96418263517854,26.209095055191987,1.2845007313235737,1.0
46.942992003786486,6.057512742813277,70.57565723109708,53.34289037522563,32.4639407723266,1.1491403925719927,1.0
60.592356784186414,1.9539407625709264,57.25530512344797,76.54999321729409,23.3929186448138,1.0747105998278565,0.0
70.64257042074411,2.2869928957137775,80.80109905306342,47.5149421980432,25.95067467639146,1.4490167233126976,0.0
73.1131378069064,1.4909933243795637,38.58203740156236,49.6213380435488,20.424256326617975,1.1776866452944132,0.0
35.29401993547866,2.621023767850779,74.50978396298964,59.09993767581152,17.71252133736394,1.6233900272064385,1.0
44.90376222091573,3.555046301228395,56.19987530139085,54.5228839188801,23.851017203284826,1.769623586532278,1.0
62.78356000717137,2.0980445841259536,48.33740778351291,73.77492815648066,27.766417307446837,1.4494029470231042,0.0
35.69742083633038,3.0128231933728045,66.32960849530312,65.8126549898519,24.24751572106684,1.3449004654056116,1.0
83.1746226935022,1.3967509610681874,63.671585242657734,65.08635682852723,20.77895347812991,0.830050776855149,0.0
35.482126356379396,6.169871303294359,58.267102119835556,60.551439280039226,23.649643342123124,1.508437591522924,1.0
56.684253903607654,0.8516450260361663,35.4161932335602,69.50619707112827,21.184416975236196,1.4547686679765663,0.0
69.72760274526946,1.9643916967035095,46.3044244343339,64.15082730611397,34.501929961818,1.2907217324713844,0.0
42.24714726865179,4.784450148308629,59.33730690491325,57.78604570246694,25.665179664787477,0.9852041760953653,1.0
37.39232755323022,5.808877935770694,58.290923604075545,61.03611847533642,17.522731369332778,1.535248377048249,1.0
63.74594040928146,2.1832116409854705,46.720876138781954,52.07081132363509,22.946402568535675,1.3250750449853634,0.0
64.40667014648767,1.2726505862429873,59.94463568721586,64.2011497191095,23.825472209663726,1.5368828101476535,0.0
34.64089113092442,5.619534643294479,32.53321962396094,65.10278799534308,26.902183282283975,0.8639369863066936,1.0
45.12864293546883,5.666947685797459,28.681195351712102,61.63686923268063,16.564180867403167,1.3835477003283432,1.0
60.33289365455526,1.4230652222876388,42.77188307271427,44.668781082348275,16.970296349641835,1.265929490029563,0.0
41.176004488922395,4.138553546892106,44.21701849682657,60.13035451068725,18.651320991973144,1.28263539517513,1.0
47.418021798883736,7.147594974639774,48.51223088222044,62.22167688554714,28.361081455799763,1.0802656933326829,1.0
64.4859644929203,2.4083426362636744,48.984531405573094,63.03176059132048,21.47189087735637,2.103440041193204,0.0
31.881942444138197,4.907006936857333,66.1894412279141,56.43396534065754,19.3623142278538,1.948409933378469,1.0
38.253271663643496,6.65300117316253,81.09010149714062,64.98187080945041,22.99950096004822,1.6432379520765155,1.0
64.72936280898253,1.6458753110778068,52.447109200215586,53.04833376634956,20.666510587711016,1.6071552239772884,0.0
30.544825409121863,5.1706205803943766,70.7685074691735,68.20891681701353,17.942317681167484,1.8301332474725414,1.0
43.533076248311815,5.909006932243479,55.316329535254624,64.81967294883307,30.101167411840628,1.9639381307822277,1.0
40.090144022086776,5.9293827332384845,65.66384808599742,57.75440302520332,29.581750395488918,1.507550214950885,1.0
77.09705092036243,2.3009085502757225,50.568822520891075,73.91553265370283,21.985769903974642,1.4392601869388584,0.0
29.806293087473968,4.09796364559777,19.03772890914491,40.74349758859444,28.556870762408078,1.945390476910762,1.0
48.03405086835214,5.467395075489412,55.48979007298405,70.74752051245306,18.361067926469055,1.4744178790150675,1.0
38.37437996615639,5.731097332649177,54.52019870643185,75.83084121317525,20.06809855894017,1.2826995092448448,1.0
61.00957011702711,2.607249765587958,64.6352120340469,57.13131292278235,20.927114216800383,1.7263542371352498,0.0
69.53039612035913,2.74331613094402,54.092125934762144,65.69583136890805,15.381201188736883,1.6383457332064932,0.0
49.20563227182033,6.320217187772715,42.66235244518273,67.2275829045691,32.280182145733995,1.1095173733817478,1.0
42.08648923894531,5.850385278705443,49.41236566892329,74.81955067620123,29.26842711538703,1.944708389953318,1.0
46.91920414628594,2.5700805795283572,23.49851449806056,61.703956179740885,28.161872495569565,1.5294883942969777,0.0
79.56476215893854,2.2178698672385933,37.018724729387905,73.01831971373157,23.817061042704292,1.2161161661407882,0.0
39.20879139062183,5.163788169240968,55.08416899094047,51.305035406923295,23.611191169930592,1.7343994034147678,1.0
47.79776572973779,6.3656778495040935,54.77087772453663,70.62509151304926,25.101830262031324,1.620116849350274,1.0
83.52662442605369,2.3646189735065204,55.620745911299664,60.83924808250901,28.114165164465053,0.706165851475318,0.0
34.89461158831156,5.0138177586842,38.02446878403755,63.56805596594039,17.513016840001743,1.742259314370672,1.0
63.98317137600049,2.34818963159486,38.19576219355397,68.32339032147554,28.60338560786936,1.4841396705830827,0.0
39.61875493160817,7.414834162410916,34.30968527767179,54.72427644816899,26.299101666350353,1.2611922404618359,1.0
68.95402742401367,1.6094694900358755,74.6590643567351,65.06103285647247,36.346998291895645,1.1786299516496397,0.0
36.462654131419,3.160899550712095,88.39839114446283,57.84250447547752,28.08377364462424,2.1255614611442573,1.0
36.513537255331784,5.51231088949197,33.147891316272265,41.40421305710046,19.204696975303698,1.543695333300299,1.0
39.394206643087834,4.967645644767434,31.07381433094706,70.20462745828024,24.738325635733034,2.0603449444565767,1.0
24.290457256180794,4.381172474526931,88.56553974598083,60.0120082630152,21.54153554283029,1.0297510495172588,1.0
42.54586982174847,5.38456578957886,51.60175287338167,44.00621446364712,22.470625916041172,1.850613902488894,1.0
36.531557093479094,4.876897424625138,64.23017723194093,73.6483711245077,31.336577904492906,1.4171506916092895,1.0
42.229836682311664,2.988700064642337,72.52198305018297,46.19587484320999,21.713749192251168,1.5552331792899001,1.0
39.017922177036574,4.616251293736518,23.875491231635095,69.48670507975969,32.946988368808896,1.4878700635321378,1.0
35.43162627858906,6.126418195817022,64.01694790500792,50.31742672530255,22.185104355263647,1.3805430261908151,1.0
72.36921814900636,1.8878238805765695,48.22785397264683,68.32241637413205,23.969076987139164,1.7425371985160267,0.0
44.048892980896625,5.750162590831009,66.07593418563907,46.27741733290312,23.505256982442923,1.2327946814880584,1.0
72.48614376660424,1.886682030965351,66.23497943761387,80.98099396114861,25.69511293956003,1.4593696423346585,0.0
47.29119448088697,3.416214209213358,38.142311393322046,59.95673048288184,25.4583908427926,1.9246811632284957,1.0
65.03659324905209,2.104256802166518,34.479841302065466,42.895642180241765,27.476861904259255,0.7457671061801269,0.0
74.96620231742537,0.939153393403529,51.00201638900719,42.16133743914797,22.028614325197896,1.269993541590341,0.0
39.391471953073754,5.633440381158507,38.777783605424425,61.420240051262645,23.45244535165656,1.7566285257251364,1.0
38.970106448173624,5.728728133602589,50.9586738941135,83.99671509164783,30.154679780268296,1.657862936516439,1.0
35.58667711787116,5.352087093958311,75.01484607602892,55.5727825828595,23.542909957804678,1.9389878393775701,1.0
65.38161692268011,2.057387120049755,35.57057516520295,47.54456851638778,27.07894503459886,1.7080132754705153,0.0
30.41826187557805,4.004215465576486,44.336895158318995,50.49450461166357,20.080880636266773,1.249349533257516,1.0
35.3999225919161,4.746645457725688,67.69905306571873,60.739073014485314,29.878798146982156,1.6087781233273355,1.0
42.934648413561725,6.157171079684002,55.856599135143426,50.31513143425436,30.078817561126332,0.7443791251759596,1.0
42.51344890446471,5.0106754842950885,43.79474450438962,40.519873652164115,25.424650664010706,1.2246762070860797,1.0
50.7005678735561,2.702529167629807,49.24656990270942,50.10881965024446,24.273615069983208,1.3349112485390864,0.0
70.79255710062577,2.6750893798873787,46.25348883368799,63.258604360196465,26.70429036132361,2.0248210145362577,0.0
65.53460486931488,1.1519605284563037,54.18205850677187,65.3810796533869,26.75850276419241,1.7833149542962259,0.0
32.98998830458913,5.383020877695726,41.0029924901979,51.26219359611029,22.805972351687533,1.7763936488805006,1.0
71.12260564015287,2.7148630961831968,58.616622169913136,70.12664835362376,34.61916565732007,1.192627618125219,0.0
37.78099713479787,3.0064175091932572,51.03172133996051,65.7730733782275,25.18328645068685,0.8235965414802877,1.0
62.49170480611203,2.1687586379756847,53.89376832861053,68.54747668800059,20.67111497082698,1.8071362725442093,0.0
25.37093998958556,4.630913839650037,48.62823045428111,60.70983863785641,20.98294383454684,1.6146096766923825,1.0
71.26790106878751,2.5133521478606764,26.568301777116194,52.434536685248794,23.99898100240354,1.4984682388405162,0.0
34.97923050757742,4.00119192075706,44.46691282886182,68.6305573046991,12.508079691800331,1.1554422907752384,1.0
45.01804932167103,2.8481995129765565,42.39453049761477,62.674164628886864,12.72821653296001,1.6771919839122824,0.0
68.87992523993464,2.0789971296615626,88.33761295909926,57.327391154527454,25.166773987223817,1.3758615305533237,0.0
68.20418065097367,1.5124786236100158,37.5278591751469,62.58040307288546,24.95429706461104,1.6914710500826704,0.0
46.3235294621502,6.800175994896465,30.482864103409938,63.89303860345791,24.438994070517573,1.2356766481449082,1.0
40.4806619883835,5.319331820160674,44.844746484336916,61.240339077998264,21.355997587873663,1.9466778202175916,1.0
27.780092127585235,5.996070169381619,59.60089595305149,61.10364978287874,23.64105792261687,1.8589365152414679,1.0
39.192186517156514,6.356930527863671,34.891165903352736,63.13462104052228,30.921868432218464,0.9605849742146872,1.0
68.45577646363968,1.5914914585176627,47.541262674409516,67.4662182241423,19.154133144976278,1.8625476858317849,0.0
38.51022467724228,6.167866275501055,20.75391017803156,48.802446199677846,21.902314464666308,1.237494294293714,1.0
41.87480675506138,5.701040288571465,49.15504229520381,73.24675654032372,28.062278299682166,1.2967066629579125,1.0
38.13613278272854,6.022163748487561,62.59307625179632,58.575813488232264,25.669053320343373,1.6743725788215673,1.0
44.49064112561167,5.986545104451936,62.577305191949435,58.28706738332021,30.729267949839166,1.0675475310803746,1.0
42.35351422446441,4.879951606274594,36.35099837278591,57.447770134377215,30.772322553763267,1.1882291088204653,1.0
83.5008147251724,1.7846687814565254,68.3305076258327,52.02617911071673,27.309424990030823,1.4228939292562135,0.0
74.2451936286816,1.9340289009175395,53.97940262882007,66.3687150200692,26.532923644838892,1.6746531910417786,0.0
78.4908761653467,3.0813732262794167,102.73386082967451,67.03691952171451,26.91198453980928,1.4376027572842727,0.0
69.76683210840295,1.9636868345876932,34.243976853573486,57.964776062616174,34.92549455082194,1.3462915735625405,0.0
63.49892881052298,2.049413954817126,51.029005049665585,83.7724064051646,30.022509763942054,1.9685437172840816,0.0
33.875900731082076,4.737461237270208,72.64649551983501,61.629017667635146,26.923567628889014,2.1403972084717924,1.0
45.05047254964455,4.2659913630018185,47.77838519439995,37.28251573272486,23.713054996798896,1.7423322337847345,1.0
63.09771546925196,2.030346257221011,34.12173578522311,49.26314722802593,22.10496914101801,1.68016088005264,0.0
66.70376406027485,1.9324105065880317,58.68852268629059,47.49999019252368,31.53583459144739,1.8576810232906553,0.0
39.41706301877541,2.9613728966650408,17.953630716746595,53.65085383147646,21.735044909378566,1.7133530106354764,1.0
39.81263124771999,4.734386774330441,37.49292672671272,55.528509256791374,22.08407462869744,1.035491138557526,1.0
73.12882944905944,1.876210871897415,68.87572702812416,52.77894822304478,20.327344616484687,1.425399818977045,0.0
72.33039745013478,2.3991632827984954,51.32662463720102,61.01449478225457,22.461190065954767,1.477447675605297,0.0
37.09102847865223,4.613954218520956,52.01557714163711,73.11732432874184,33.081139175586245,1.7747488614362352,1.0
45.75814854426649,5.45328321211771,44.993016473171124,68.4100772172262,19.8740536106644,1.1579598889285097,1.0
63.10848920206524,2.2265033624056194,31.455616170003683,70.08684567589088,28.808742622010485,1.5811830318590494,0.0
74.10265989347367,2.1143009681184872,46.855235038716145,64.47361219066501,29.461489622076837,1.9095466677912403,0.0
79.81483076337436,1.89782209817879,18.372089001207755,52.41872901451215,19.88794351537223,1.3214621127319945,0.0
40.34751350284671,5.915482179526988,63.80690529249056,48.2011996415218,26.142956631621853,1.4647352053968785,1.0
65.294545976623,2.2302890437530203,40.39008322552817,64.56693852857485,23.433430361139635,2.02050970757554,0.0
64.40982935187029,2.115139276946649,74.77582744004683,66.17585958188411,16.957368740180208,1.3859174810975747,0.0
67.91890261961659,1.5692539777925654,68.85623477819487,67.85662577886549,37.11210800807531,1.7676470591869688,0.0
71.69890856846892,2.496909978226631,45.57777475988091,70.46039513525432,31.411210088223562,0.827727729711262,0.0
37.97766520464215,6.344163780250026,48.176131445602294,60.20646885851519,17.9442489351238,1.5854162502739255,1.0
60.663798217618336,2.0653593469588665,43.98498906952469,67.0977510606005,32.25563539486327,1.8258709882090416,0.0
45.085245752971055,4.17918243468216,21.307326145889345,55.99398537399544,21.356715688753493,1.5617539076719702,1.0
57.28521417786683,2.214698118651648,36.98962113432334,48.06002515686166,25.9423843119694,1.867737282916745,0.0
47.96051670518016,5.247424168985498,49.85014589260766,59.261229840543535,18.049913645076117,1.4995033432343667,1.0
61.96485395573961,2.446144490946258,40.7149376291475,67.33502660895614,25.261545742893496,1.7381584430061192,0.0
42.04080056530458,4.265344266543994,44.19342137424025,52.66859131472519,15.47691679447902,1.8252518722097781,1.0
41.82604935715372,4.218271678828961,62.12365847589622,82.2492235693669,34.53471534545902,1.9328502016336886,1.0
61.24615368556806,1.860623069654371,39.60438621184341,52.34311880596211,15.464460873024198,1.7086927267394163,0.0
40.876441584408425,6.1680573660397595,43.76189565377037,59.37338864152564,22.702183690654948,1.474210762323259,1.0
57.393378830893084,1.6755172662291358,55.71396550699597,64.9601123630496,17.919881763451276,1.022903320156865,0.0
43.97686288098928,5.0790246932450005,51.873459586493034,63.70714020371579,24.14506799756444,1.9580349746678314,1.0
61.34943274502307,2.047378461571393,37.32437947008152,66.58906067246012,24.48916085315028,1.271883053956564,0.0
33.345767418579996,5.647399130722084,30.02937525283286,61.581626578279725,17.38997685722227,1.4763732438579578,1.0
36.78944304769145,2.827427897742027,65.98310644362765,60.5101040678212,17.324551950580613,1.3133199270917486,1.0
37.04424454815504,3.5959796965948527,42.95187955416207,71.1619197343184,20.313948933708005,1.4742109082746395,1.0
75.28113891337418,1.8255826285811392,61.494820328258655,58.061743876602776,23.812255019851904,1.668423857970226,0.0
36.0330807194555,5.140268538855422,62.03952931059767,69.97041703588388,28.68611378511539,1.3345986158269825,1.0
72.66297689188355,2.485280049941257,46.508181868753276,69.52038498522474,20.000006556905706,1.2758455768817967,0.0
43.005804647755795,4.579247440889308,36.11052695068714,48.38199357285767,23.832951926397392,1.1885448246445582,1.0
41.11164500479417,4.4439035215165426,62.16554682377246,47.6951256478593,20.78569765491577,1.8331227014257292,1.0
37.90781327466705,5.82760890117663,73.1974990554486,59.07562108022456,26.422962354266268,1.749383038881902,1.0
87.17296411764022,1.8910607214057864,29.49517875873454,58.13809119631632,24.482846139881033,1.508266530135262,0.0
37.935772652202836,6.33631801725061,53.69655736153777,61.98246205907023,29.28824215020851,2.4158108411162624,1.0
37.36685693223913,4.705375365517363,53.47447782396447,55.688240329563655,31.198509109895603,1.1773740407455922,1.0
44.8864249917542,6.466919513723093,66.77672642901024,58.95073322829533,29.406206432928137,1.730110107892271,1.0
38.9371084330244,4.945271912371292,65.31651469675138,55.336046666561344,12.875381966282315,1.514525413668272,1.0
80.55922784520732,2.4975119512015365,73.25190469293577,67.86283953161268,31.30155625848827,1.2607154986745044,0.0
41.314181522542455,6.64158933835511,49.37945652635413,61.77178069467588,22.898931822023147,1.5860128200059305,1.0
68.07182897935387,0.6325490663733857,34.43880960109079,63.27258369589596,26.44407071584765,0.9261886865701814,0.0
62.44844566640871,2.475678367527316,32.28110236025071,58.864458158993614,18.532324031603817,1.2929287404688197,0.0
69.66163107015322,2.857704917838657,63.484630161001,65.52215032237403,26.559440947480862,1.8256637685513137,0.0
29.969078744121095,6.965744703091053,50.76256419401987,45.81250992018741,29.40562655321203,1.2153024130762118,1.0
28.782030968100283,4.429458353249672,62.91070753025435,63.54160474445707,19.9936904149423,1.6153658833559634,1.0
36.37417064610456,4.53356041535451,62.45847298226895,53.08920243052686,23.1746431332909,2.0135673100904894,1.0
64.56407904912481,2.6001377688759817,48.0669348686174,69.15924718154372,25.903800336982876,1.711119792085214,0.0
32.9963368705309,6.068158904369362,56.09999185607994,38.138228630096705,23.57123315024461,1.6910336086043694,1.0
36.10551616148694,5.257187245749217,48.617079436953055,52.43085940655931,16.729925908217407,1.5508648671731742,1.0
43.528284571450286,3.7555859122123523,82.09794007805755,65.75791788916601,19.88678059128121,1.7394052283786194,1.0
35.205482854353185,5.348310516750952,36.87677525408572,66.64870386446394,21.253223406542773,0.8182437226332844,1.0
32.02212470673463,6.806289954827205,56.234518081663815,66.23041015551559,28.24892299231591,1.3197735570873397,1.0
71.8910610149261,1.2178858738594824,69.88516957429789,67.46135626843181,16.09773481282444,1.5938676830704035,0.0
38.82791529729279,5.205095545291675,70.41007323979997,63.42300188501284,16.890163247775824,2.02810188823668,1.0
47.580234563534134,4.3805599194876255,54.27911406183476,48.145515185017395,27.478477752917073,2.0865712963977714,1.0
41.89844065590412,4.7009998720811135,54.52940336930693,62.98217498218239,26.35054231457421,1.64535282209811,1.0
78.72742615011566,1.8732123848340752,52.926814963961476,54.81139766374571,31.244830404923107,1.5506369999913172,0.0
82.56652986363108,1.5060620568246206,27.262488919370096,57.737693793421684,25.7850845598756,1.892730370569264,0.0
72.75360023713688,2.9339568496271866,63.423295784396956,61.244084860435514,23.64560741899612,1.2402836701942526,0.0
34.70910175318759,5.992029921471933,51.43456070341983,69.79980191057862,22.252778190473183,1.3818496271396872,1.0
41.92224722890043,2.9411764757988235,51.94443884943783,57.09099833767586,23.38619387620243,1.5517572856199449,1.0
89.90556439081253,1.7428280485623637,47.154442570888314,56.808752969974115,26.85231029166674,1.6030931321738828,0.0
36.74076246761899,4.492322700458536,35.78792607636834,61.91455902686065,30.13059409447002,1.6322915884192934,1.0
36.21017635525926,5.820288209106233,45.529403475844276,53.26859936674862,29.236640259617307,1.5552874281253575,1.0
63.68783986784817,2.1492040604758706,49.1622078253526,61.28493756706727,29.78386218697854,1.5754491125108825,0.0
48.968791651124434,2.2187595412897374,41.585134166859724,62.87393926031614,27.671814364860545,1.0349566547200828,0.0
38.5185151212193,5.497977586960914,60.42458115140008,43.73241344063962,17.35156352380294,1.8631502040909296,1.0
66.46525350180868,1.467765885851334,55.95875054902214,59.420144131071154,27.612245067352582,1.0998996605938247,0.0
39.85874371846526,4.2673904875840085,41.587385360580285,71.14568358505763,31.385450427292234,1.4109011027812965,1.0
61.59129833454663,1.546408156748683,46.65090691512066,62.463451390314475,23.57232658403524,1.7510204665114162,0.0
70.36572229305274,1.5301989973595858,45.859528806571845,55.01088662238991,28.230199272015586,1.408183151552285,0.0
80.17464062845207,1.2294731545667559,45.24008024577513,58.89315175764089,33.21072858652563,1.485394081537276,0.0
38.94142018069482,6.775860776307195,47.261930195891246,61.69879847154669,27.31867499119776,1.3821630159732679,1.0
61.278159214156005,3.079876765267367,48.78832720507133,70.8022524987439,15.431591637052316,1.3458661079569083,0.0
67.06348955352215,1.9876488395713017,34.472471440053866,63.394517412630314,33.124772014513574,1.1912813225369856,0.0
39.0104388062581,5.223574936625974,30.39355041255879,52.260792194579366,21.474723317696753,1.5471925951856031,1.0
35.41236399434099,4.929977863215939,44.511269778373205,43.89599010137597,27.71669500043449,1.5831615304775226,1.0
67.89802875592002,2.263371288824106,71.32060239963253,42.03805991939765,29.935817977738914,1.3501420605330938,0.0
70.52239015958101,1.9755353873397095,50.69128694030454,57.95212167968728,22.058819572668675,1.6005729539421107,0.0
66.89367656292033,2.171578926145017,56.74957796032841,24.96059538157664,19.471872273595444,1.9652557040275143,0.0
39.189165206952794,3.6310383533840933,28.875611825138282,78.58174319485175,21.366966577273253,1.7263230181742615,1.0
68.05519448032801,0.684654297144611,52.28683022492387,44.5218872249724,33.685349561946175,1.1671840881434261,0.0
44.778722989204624,6.403287379006621,53.459983663073515,60.424308405132635,27.145650154180803,1.386455917431881,1.0
80.88081663979072,2.0197420074552777,42.94224460335285,37.71910549461628,20.739652223426084,1.448806203064658,0.0
72.13763149694257,1.362488152339148,29.96427373083106,65.06429745681866,23.987189514668614,1.5886321274011763,0.0
42.31882969864575,4.921127193024835,53.19213990722699,65.94723980820663,15.767062349196305,1.5460127131061676,1.0
45.92740893578868,5.1712378189352,61.80611821227993,60.93647231328846,27.441241891309033,1.6937078844444997,1.0
40.10875454271796,5.822324502717373,55.15195737539417,65.97410148123595,29.05812312343413,2.195392384908675,1.0
37.05563225393309,3.5413240594726725,38.72944302393689,42.39670386345966,26.362371378857052,1.5195734566577548,1.0
42.592814598649056,4.188629760444446,46.25069214985059,59.55084686520248,12.592727654689721,1.4703542570344665,1.0
44.04255952737752,3.563420173728688,71.73231035259045,69.88172904577094,29.876635730587985,1.5628366303218413,1.0
31.294596566691762,5.48642713652321,61.48511539724454,68.85478462703169,22.49319293847316,1.822325461138092,1.0
57.07278414850679,2.3562338238224707,51.40350288190795,73.91418398878787,25.56443107925528,1.49279937340134,0.0
53.78116916268026,1.461376174458353,37.83494510987375,70.0270906829367,31.008524804932705,1.3398500495629333,0.0
76.78218263072796,2.2583930013549853,52.63439268416763,61.18227702862329,29.236642909651785,1.8817178137953148,0.0
45.62796365882613,4.718628836670021,48.15622727578817,57.83203480296583,27.152921623727533,2.0369227468480364,1.0
38.50928043833599,5.920046245736942,36.71443063756377,66.59220045414972,35.03247895544193,1.7096559973474927,1.0
35.92645748370526,4.368027672105594,36.52433340937375,54.26776131620087,28.83669671908709,1.6922832235021785,1.0
58.32953383524104,2.394263682282151,74.82784289754674,68.6043789691837,28.435379521975456,1.6729387669876257,0.0
40.75227083294828,2.9503317396349944,39.3934729036046,61.6245791759663,21.211312765971552,1.4648857571201306,1.0
38.67335293409402,5.491587687295636,65.44827442639246,64.49011079079021,28.543422703684104,1.9594524850720942,1.0
45.95025551211401,5.18744069673,46.03266244465635,72.50313474745434,22.28884580904097,1.512955585832302,1.0
38.81945676101469,5.314665359774577,65.87586848409391,52.95929761161173,23.3393821944444,1.4163981947187427,1.0
63.25016978246292,2.7690030008570354,31.59250021822864,63.00698596951853,24.575524109502908,1.1649558886750502,0.0
72.50012115432452,1.867875861761831,43.22101582974189,53.41560320877706,27.338933106930558,1.8429379956329113,0.0
66.13392418371096,2.4435115088910724,69.46692966164998,64.92804089697194,27.18086293520138,1.6442773678628497,0.0
32.83813790192802,5.092817258880813,46.890944993909386,62.79979373984342,24.962457736760562,1.4521478370285417,1.0
36.51926723308558,4.2020943862630284,45.65077721149634,64.29688793249815,29.617257616841727,1.2791357246109902,1.0
38.63783859841153,3.8896273226356985,51.27768632634002,55.541271140671604,23.818686432263114,1.5847824586808121,1.0
31.596803436183038,7.241776460020043,50.66184317832326,44.85880403944009,26.041583606732797,1.49574531436525,1.0
62.05209914196706,2.123978457606977,64.78547043972814,44.99093507169127,19.901416328177717,1.7090743832012163,0.0
89.61360196036418,2.2589335902566585,76.09577106027766,58.86083955045961,25.114731683172806,1.6681217319759736,0.0
62.325509481538724,2.2621494625349023,50.129729336700926,29.96144286930864,24.305480087646384,1.4806548942837185,0.0
39.96116382365308,6.356917750320741,34.74110020451427,62.628494887122294,15.796353918224334,1.773714317670863,1.0
67.77283604766077,2.712618795797149,42.312922911176614,67.21605040707543,24.54329159218164,1.7830229528677077,0.0
41.081316104803065,5.643351125155972,60.85719671172905,76.56621294608779,16.721497977864637,1.3393927345856385,1.0
60.92062403722936,1.4696686348069208,49.63468062736265,51.723912191933884,27.60057980759547,1.494894867361267,0.0
59.131329404864275,1.322990975239616,41.713534887961686,56.07650474241917,23.44162309044122,1.2248989807482802,0.0
34.04180938481036,5.579987984665904,71.04111503464115,73.60477111529276,30.969453676701697,1.1966838729709968,1.0
67.5158892537763,2.0420092094400477,49.05939527492833,85.95681168742067,22.846019887247653,1.3318862629969472,0.0
36.5440526741744,5.1712235573503165,76.62947817959972,71.2405054467786,34.288943131208896,1.683938693767839,1.0
66.79765257614523,2.013918738868668,50.38150428519395,73.88291968287352,22.52412769603313,1.4204564544803364,0.0
36.2999643978478,5.2611503158022535,63.40464574730027,84.79016908901484,18.783540810670104,1.5928203257000202,1.0
